Chromosome	Strand	Start	End	Dominant	Signal	Rank	rep 1	rep 2	rep 3
chr	+	1151228	1151235	1151233	0.09999999999999999	2062		1.0	1.0
chr	+	1151443	1151450	1151448	0.09999999999999999	2063	1.0	1.0	
chr	+	1862858	1862865	1862863	0.09999999999999999	2064		1.0	1.0
chr	+	4175888	4175895	4175893	0.09999999999999999	2065		1.0	1.0
chr	+	4186300	4186305	4186303	0.09999999999999999	2066	1.0		1.0
chr	-	3378056	3378064	3378060	0.09989316239316239	2085	1.0	1.0	1.0
chr	-	2311852	2311858	2311856	0.0998217468805704	2086	1.0	1.0	
chr	-	3470374	3470382	3470376	0.0998217468805704	2087	1.0		1.0
chr	-	21063	21073	21064	0.0996715779324475	2088	1.0	1.0	1.0
chr	-	3442881	3442888	3442882	0.09952380952380951	2089	1.0	1.0	1.0
chr	+	189977	189985	189982	0.09935587761674718	2090	1.0	1.0	
chr	+	3720143	3720152	3720148	0.09922299922299922	2091	1.0	1.0	1.0
chr	-	3811478	3811483	3811480	0.0992063492063492	2094	1.0	1.0	1.0
chr	-	3378249	3378258	3378252	0.0992063492063492	2093	1.0	1.0	1.0
chr	-	1800346	1800354	1800347	0.0992063492063492	2092	1.0	1.0	1.0
chr	+	4426114	4426125	4426119	0.09906759906759906	2095		1.0	1.0
chr	+	4180598	4180603	4180599	0.09906563098052461	2096	1.0	1.0	1.0
chr	-	3448332	3448340	3448333	0.09899691358024691	2097	1.0	1.0	1.0
chr	-	3451807	3451812	3451808	0.09897435897435898	2098	1.0		1.0
chr	-	3451616	3451620	3451618	0.09895221058011756	2099	1.0	1.0	1.0
chr	-	1799939	1799947	1799941	0.0989010989010989	2100	1.0	1.0	1.0
chr	-	3447425	3447440	3447432	0.0987460815047022	2101	1.0	1.0	1.0
chr	-	3811349	3811359	3811354	0.09873121458487312	2102	1.0	1.0	1.0
chr	-	2744628	2744636	2744632	0.09872408293460926	2103	1.0	1.0	
chr	-	3333172	3333180	3333178	0.09865689865689865	2104	1.0	1.0	1.0
chr	-	3443082	3443089	3443086	0.0985797827903091	2106	1.0	1.0	1.0
chr	+	4425527	4425535	4425529	0.0985797827903091	2105	1.0	1.0	1.0
chr	-	3452801	3452807	3452803	0.09851851851851852	2107	1.0	1.0	1.0
chr	+	4177068	4177075	4177072	0.0985185185185185	2108	1.0	1.0	1.0
chr	-	3446113	3446117	3446113	0.0984848484848485	2109	1.0	1.0	1.0
chr	+	3720225	3720233	3720230	0.09834127786605036	2110	1.0	1.0	1.0
chr	-	3333347	3333351	3333349	0.09812409812409813	2111	1.0	1.0	1.0
chr	-	3332963	3332970	3332965	0.09811292938227922	2112	1.0	1.0	1.0
chr	-	3441211	3441220	3441217	0.09810470294341263	2113	1.0	1.0	1.0
chr	-	3451740	3451748	3451744	0.09810405643738977	2114	1.0	1.0	1.0
chr	+	2282759	2282774	2282763	0.09803921568627451	2115	1.0	1.0	1.0
chr	-	2312369	2312376	2312372	0.09803921568627451	2116	1.0	1.0	1.0
chr	-	3474522	3474550	3474545	0.09803921568627451	2117	1.0	1.0	1.0
chr	-	3449078	3449083	3449078	0.09797619047619048	2118	1.0	1.0	1.0
chr	-	2312692	2312705	2312698	0.09788359788359786	2119	1.0	1.0	1.0
chr	+	191697	191721	191713	0.09775641025641026	2120	1.0	1.0	1.0
chr	-	3444802	3444817	3444812	0.0976190476190476	2121	1.0	1.0	1.0
chr	-	3470967	3471010	3470980	0.0976190476190476	2122	1.0	1.0	1.0
chr	-	3472576	3472585	3472581	0.0976190476190476	2123	1.0	1.0	1.0
chr	+	191698	191705	191702	0.09758771929824561	2124	1.0	1.0	1.0
chr	-	20977	20987	20981	0.09757029757029756	2125	1.0	1.0	1.0
chr	-	3445718	3445733	3445724	0.09755656108597284	2126	1.0	1.0	1.0
chr	-	3811551	3811557	3811554	0.09743589743589744	2127	1.0	1.0	1.0
chr	+	4178967	4178974	4178972	0.0973063973063973	2128	1.0	1.0	1.0
chr	-	3451626	3451635	3451629	0.09729528667835698	2129	1.0	1.0	1.0
chr	-	2818020	2818028	2818025	0.09722222222222222	2130	1.0		1.0
chr	-	3452713	3452726	3452717	0.09722222222222221	2131	1.0	1.0	1.0
chr	-	3477899	3477915	3477902	0.09696969696969697	2141	1.0	1.0	
chr	-	3472828	3472831	3472828	0.09696969696969697	2140	1.0	1.0	1.0
chr	-	3470856	3470881	3470856	0.09696969696969697	2139			1.0
chr	-	3194793	3194803	3194796	0.09696969696969697	2137	1.0	1.0	1.0
chr	-	3448227	3448232	3448230	0.09696969696969697	2138	1.0	1.0	1.0
chr	-	2744427	2744437	2744427	0.09696969696969697	2135	1.0	1.0	1.0
chr	-	2745407	2745415	2745408	0.09696969696969697	2136	1.0		
chr	+	4400580	4400584	4400581	0.09696969696969697	2134	1.0	1.0	1.0
chr	+	4176239	4176247	4176245	0.09696969696969697	2133	1.0		1.0
chr	+	125156	125169	125162	0.09696969696969697	2132	1.0	1.0	1.0
chr	+	962485	962495	962489	0.09694989106753814	2142	1.0	1.0	1.0
chr	-	3444672	3444680	3444675	0.096943115364168	2143	1.0	1.0	1.0
chr	-	3443583	3443587	3443585	0.09693422519509476	2144	1.0	1.0	1.0
chr	-	1800246	1800255	1800247	0.09682539682539681	2145	1.0	1.0	1.0
chr	-	3453320	3453338	3453330	0.09679451287793954	2146	1.0	1.0	1.0
chr	-	3444637	3444640	3444638	0.09666666666666666	2147	1.0	1.0	1.0
chr	-	3471501	3471515	3471507	0.09666105499438833	2148	1.0	1.0	1.0
chr	-	3452858	3452866	3452862	0.09664488017429194	2149	1.0	1.0	1.0
chr	+	4176652	4176657	4176653	0.09660368870895186	2150	1.0	1.0	1.0
chr	-	3442175	3442179	3442177	0.09656084656084656	2151	1.0	1.0	1.0
chr	-	3442761	3442772	3442765	0.09643817204301075	2152	1.0	1.0	1.0
chr	-	3441706	3441716	3441710	0.0963888888888889	2153	1.0	1.0	1.0
chr	+	1757592	1757607	1757596	0.09637124351289376	2154	1.0	1.0	1.0
chr	+	189813	189822	189814	0.09626216077828981	2155	1.0	1.0	1.0
chr	-	2818443	2818451	2818444	0.09611528822055138	2156	1.0	1.0	1.0
chr	-	1799549	1799561	1799553	0.09610963748894784	2157	1.0	1.0	1.0
chr	-	3472530	3472537	3472534	0.09603174603174602	2158	1.0	1.0	1.0
chr	-	3445678	3445685	3445683	0.09601139601139601	2159	1.0	1.0	1.0
chr	-	3378466	3378473	3378468	0.09597523219814241	2160	1.0	1.0	1.0
chr	-	3311606	3311610	3311606	0.09596176821983272	2161	1.0	1.0	1.0
chr	+	4425165	4425173	4425167	0.09592105263157895	2162	1.0	1.0	1.0
chr	+	4037466	4037476	4037468	0.0958815028901734	2163	1.0	1.0	1.0
chr	-	1799820	1799828	1799822	0.0958345060512243	2164	1.0	1.0	1.0
chr	-	3473709	3473718	3473714	0.09583333333333333	2165	1.0	1.0	1.0
chr	+	4209926	4209931	4209928	0.09573635305913451	2166	1.0	1.0	1.0
chr	-	3472459	3472465	3472460	0.09572649572649572	2167	1.0	1.0	1.0
chr	+	4426157	4426160	4426158	0.09569377990430622	2168		1.0	1.0
chr	+	3982475	3982489	3982482	0.09567878861101042	2169	1.0	1.0	1.0
chr	-	3333040	3333052	3333042	0.09544159544159543	2170	1.0	1.0	1.0
chr	-	2745152	2745159	2745152	0.09523809523809523	2171	1.0	1.0	1.0
chr	-	3308615	3308647	3308639	0.09523809523809523	2172	1.0	1.0	1.0
chr	-	3447198	3447205	3447198	0.09523809523809523	2173	1.0	1.0	1.0
chr	-	3452431	3452439	3452436	0.09523809523809523	2174	1.0	1.0	1.0
chr	-	3811617	3811621	3811618	0.09523809523809523	2175	1.0	1.0	1.0
chr	-	3920273	3920284	3920278	0.09523809523809523	2176	1.0	1.0	1.0
chr	-	3440371	3440379	3440376	0.09518518518518519	2177	1.0	1.0	1.0
chr	+	3941556	3941571	3941561	0.09512356159215242	2178	1.0	1.0	1.0
chr	-	2312577	2312586	2312581	0.09509803921568627	2179	1.0	1.0	1.0
chr	-	3453389	3453398	3453394	0.09493284493284493	2180	1.0	1.0	1.0
chr	+	4176182	4176189	4176185	0.09477124183006536	2181	1.0	1.0	1.0
chr	-	3445185	3445204	3445196	0.09477124183006536	2182	1.0	1.0	1.0
chr	-	1019313	1019326	1019320	0.09476031215161651	2183	1.0	1.0	1.0
chr	+	4180656	4180662	4180658	0.09474531739977965	2184	1.0	1.0	1.0
chr	-	3442204	3442209	3442207	0.09466089466089467	2185	1.0	1.0	1.0
